# candidate_labels.txt -- auto-label review sheet (STEP 1 output)
# split=train min_conf=0.95 overlap_iou=0.2 checkpoint=checkpoints/tuned/best.pth
# Review the photos in results/auto_label/review/ , then set the
# DECISION column to  approve  or  reject  (default: pending).
# Commit approved labels with:  python approve_labels.py --commit
# The original data/labels/*.txt files are NOT modified by this script.
# id | decision | image_id | label_file | class | yolo_id | conf | cx | cy | w | h
C00650 | committed | closed_eye_2386-jpg_face_1_jpg.rf.60608c5e900d6de31d6d1cde51e200cd.jpg | closed_eye_2386-jpg_face_1_jpg.rf.60608c5e900d6de31d6d1cde51e200cd.txt | closed_eye | 0 | 0.9705 | 0.278904 | 0.465006 | 0.190722 | 0.128755
C00651 | committed | 460_jpg.rf.1c68d8afd09c800edfe7c7c379f4957a.jpg | 460_jpg.rf.1c68d8afd09c800edfe7c7c379f4957a.txt | closed_eye | 0 | 0.9805 | 0.53379 | 0.423276 | 0.21954 | 0.127952
C00652 | committed | closed_eye_1935-jpg_face_1_jpg.rf.4eeb576f9f5bc2b91462e22435ef1a81.jpg | closed_eye_1935-jpg_face_1_jpg.rf.4eeb576f9f5bc2b91462e22435ef1a81.txt | closed_eye | 0 | 0.9581 | 0.304625 | 0.412997 | 0.226819 | 0.118896
C00653 | committed | 192_jpg.rf.6bb9d4d752c30fd9302722b97e1b364f.jpg | 192_jpg.rf.6bb9d4d752c30fd9302722b97e1b364f.txt | yawn | 2 | 0.9546 | 0.468881 | 0.268187 | 0.202846 | 0.373853
C00654 | committed | 411_jpg.rf.9349904e834c711ef6087c367d21f336.jpg | 411_jpg.rf.9349904e834c711ef6087c367d21f336.txt | yawn | 2 | 0.951 | 0.521632 | 0.459632 | 0.240422 | 0.439524
C00655 | committed | _703_jpg.rf.6f530c9b1e3128bc843e62f8b3dd2ba3.jpg | _703_jpg.rf.6f530c9b1e3128bc843e62f8b3dd2ba3.txt | open_eye | 1 | 0.9752 | 0.514037 | 0.59509 | 0.971926 | 0.679176
C00656 | committed | 2357_jpg.rf.457b3c524f92b792b7a785e3b8ae5bca.jpg | 2357_jpg.rf.457b3c524f92b792b7a785e3b8ae5bca.txt | open_eye | 1 | 0.9534 | 0.19452 | 0.512339 | 0.38904 | 0.929278
C00657 | committed | 134_jpg.rf.dc5ffc791311cc1302854a9fc8b171f2.jpg | 134_jpg.rf.dc5ffc791311cc1302854a9fc8b171f2.txt | yawn | 2 | 0.9531 | 0.493675 | 0.470361 | 0.419088 | 0.205582
C00658 | committed | 000455_jpg.rf.f42504701d41e3bb2e1a06c436561554.jpg | 000455_jpg.rf.f42504701d41e3bb2e1a06c436561554.txt | open_eye | 1 | 0.9551 | 0.374196 | 0.516828 | 0.145247 | 0.054817
C00659 | committed | 1_jpg.rf.9ffd5625d4ab640d9ce36abf6aed79bc.jpg | 1_jpg.rf.9ffd5625d4ab640d9ce36abf6aed79bc.txt | open_eye | 1 | 0.9738 | 0.731098 | 0.494886 | 0.502355 | 0.989773
C00660 | committed | 716_jpg.rf.2a0fdeb91527daaa61157b1349f91029.jpg | 716_jpg.rf.2a0fdeb91527daaa61157b1349f91029.txt | yawn | 2 | 0.9675 | 0.602246 | 0.420679 | 0.489875 | 0.263982
C00661 | committed | 2403_jpg.rf.7429c8f973eda442a3c37168c92b9ac4.jpg | 2403_jpg.rf.7429c8f973eda442a3c37168c92b9ac4.txt | open_eye | 1 | 0.9679 | 0.431722 | 0.37299 | 0.512954 | 0.74598
C00662 | committed | _100_jpg.rf.73b3e1d826f82f541cade24a774db353.jpg | _100_jpg.rf.73b3e1d826f82f541cade24a774db353.txt | open_eye | 1 | 0.981 | 0.480225 | 0.504584 | 0.96045 | 0.990832
C00663 | committed | 367_jpg.rf.b04a8ee3ed45fc759ef2ebfc145383ab.jpg | 367_jpg.rf.b04a8ee3ed45fc759ef2ebfc145383ab.txt | yawn | 2 | 0.9544 | 0.639166 | 0.440942 | 0.338553 | 0.636776
C00664 | committed | _495_jpg.rf.129fad86d213bed014abadc23f3cf89a.jpg | _495_jpg.rf.129fad86d213bed014abadc23f3cf89a.txt | open_eye | 1 | 0.9713 | 0.552587 | 0.5 | 0.894826 | 1.0
C00665 | committed | closed_eye_1270-jpg_face_1_jpg.rf.24ec06258286947064f8db2f29dc0df0.jpg | closed_eye_1270-jpg_face_1_jpg.rf.24ec06258286947064f8db2f29dc0df0.txt | closed_eye | 0 | 0.9738 | 0.710998 | 0.376894 | 0.24584 | 0.111437
C00666 | pending | 570_jpg.rf.762c9f0de628550294743fb5d7f88cb2.jpg | 570_jpg.rf.762c9f0de628550294743fb5d7f88cb2.txt | yawn | 2 | 0.9803 | 0.527312 | 0.379523 | 0.218682 | 0.392633
C00667 | committed | 000010_jpg.rf.59f724f8d1613ca3cde94f111aa7cb2d.jpg | 000010_jpg.rf.59f724f8d1613ca3cde94f111aa7cb2d.txt | open_eye | 1 | 0.9627 | 0.374317 | 0.509568 | 0.139183 | 0.061966
C00668 | committed | 488_jpg.rf.2e7d79353cd755bea6e2afed97428aca.jpg | 488_jpg.rf.2e7d79353cd755bea6e2afed97428aca.txt | open_eye | 1 | 0.9545 | 0.388792 | 0.5 | 0.585407 | 1.0
